dataset_flag,location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
2,26,34.001144,0.0,1,230232,4783104,157080,3367,3,1.0,11,10,-0.007046749736318597,11,1.0,-0.007046749736318597
2,26,35.001144,0.0,0,269328,4781568,153726,2216,3,1.0,11,11,0.0,11,1.0,0.0
2,26,36.001096,0.0,1,304080,4783104,164554,5540,3,1.0,11,5,-0.022157492625023378,11,1.0,-0.007046749736318597
2,26,37.001142,47183748.849905,4,547344,4782080,162642,3068,3,1.0,11,11,0.9718409622993457,11,1.0,0.9718409622993457
2,26,38.001063,0.0,17,537208,4511744,157501,3533,2,0.9,6,6,-0.1695447351378995,6,0.9,-0.1695447351378995
2,26,39.001149,46133378.840805024,51,525624,4783104,162489,3376,3,1.0,11,11,0.561719112746393,11,1.0,0.561719112746393
2,26,40.001167,0.0,9,541552,4318720,158496,5620,3,1.0,11,11,-0.11699696513083314,11,1.0,-0.11699696513083314
2,26,41.00114,44041381.157108314,7,537208,4738048,162706,5140,3,1.0,11,3,0.8048546389590181,11,1.0,0.8191581548672489
2,26,42.001058,0.0,17,641464,4288512,160246,2373,3,1.0,11,11,-0.2922567665945034,11,1.0,-0.2922567665945034
2,26,43.001132,44036931.99133508,23,807984,4160000,160086,2934,3,1.0,11,11,0.5939858527755608,11,1.0,0.5939858527755608
2,26,44.001151,45087913.3911985,158,926720,3369984,165986,3232,3,1.0,11,1,0.4753754199389556,11,1.0,0.4802565542230912
2,26,45.001068,45092511.99836145,29,823912,4193792,166180,1896,1,1.2,4,4,0.7235187783777026,1,1.05,0.7381636747402807
2,26,46.00113,0.0,45,926720,4491776,157199,2183,2,0.9,6,6,-0.3276853988741116,6,0.9,-0.3276853988741116
2,26,47.001138,45088407.8778763,35,732688,3897856,157342,2096,3,1.0,11,11,0.7040727674986667,11,1.0,0.7040727674986667
2,26,48.001721,0.0,34,1448,4051968,174382,1963,3,1.0,11,11,-0.26597145893066965,11,1.0,-0.26597145893066965
2,26,49.000195,0.0,416,1087448,4783104,167911,3527,3,1.0,11,11,-0.4921551580839017,11,1.0,-0.4921551580839017
2,26,50.001059,46097514.41391467,55,528520,4327424,161775,3516,3,1.0,11,11,0.843353945446654,11,1.0,0.843353945446654
2,26,51.001157,48229769.96310452,31,509696,4781568,167509,3951,3,1.0,11,11,0.9107962230632408,11,1.0,0.9107962230632408
2,26,52.001132,0.0,18,534312,4125696,160676,4008,3,1.0,11,11,-0.05216550200506657,11,1.0,-0.05216550200506657
2,26,53.001711,46110645.9581534,17,369240,4441088,162457,7963,1,1.15,3,3,0.9122454893200934,1,1.05,0.9220072382492139
2,26,54.00107,0.0,17,425712,4352000,164732,2227,3,1.0,11,11,-0.0492867801982812,11,1.0,-0.0492867801982812
2,26,55.001066,0.0,11,626984,4781568,157609,3522,2,0.9,6,6,-0.031951745936668906,6,0.9,-0.031951745936668906
2,26,56.001111,45086741.71606506,17,642912,4298752,168543,3810,3,1.0,11,11,0.905211781942354,11,1.0,0.905211781942354
2,26,57.00114,44038916.28695467,25,1556600,3812864,161332,2689,3,1.0,11,11,0.8802274949269477,11,1.0,0.8802274949269477
2,26,58.001077,45091608.86648058,60,832600,4164608,186916,10791,3,1.0,11,11,0.8074405394330422,11,1.0,0.8074405394330422
2,26,59.001064,45089353.88261285,77,983192,3889152,161334,2869,3,1.0,11,2,0.755753372969476,11,1.0,0.7655094674846191
2,26,60.001147,0.0,65,925272,4070912,159157,5020,3,1.0,11,11,-0.18053980553613247,11,1.0,-0.18053980553613247
2,26,61.001147,45088768.0,50,1167088,3574784,209570,1952,3,1.0,11,6,0.8341305723984316,11,1.0,0.8341305723984316
2,26,62.001137,45089219.504521176,88,936856,4190208,158846,1075,3,1.0,11,2,0.7301284151901832,11,1.0,0.7398844806296079
2,26,63.001138,46137300.00004196,53,883280,3953152,237062,9903,3,1.0,11,9,0.8482840423121536,11,1.0,0.8482840423121536
2,26,64.001144,44039929.501564614,137,1090344,3755008,188518,2933,3,1.0,11,3,0.5788399754305109,11,1.0,0.5938399754305109
2,26,65.001123,46138312.02030987,39,799296,4334592,171137,3633,3,1.0,11,11,0.8721525980330358,11,1.0,0.8721525980330358
2,26,66.001092,0.0,138,1164192,4205568,254571,7624,3,1.0,11,11,-0.3587687880761913,11,1.0,-0.3587687880761913
2,26,67.001064,44041425.78456347,62,974504,4001280,181197,3540,3,1.0,11,8,0.7600736495474536,11,1.0,0.7600736495474536
2,26,68.001155,44036186.61431661,39,803640,4204544,163844,5151,3,1.0,11,6,0.8274415923570257,11,1.0,0.8274415923570257
2,26,69.001167,45088225.1315362,38,1017944,3874816,226212,8574,3,1.0,11,11,0.8407731153627536,11,1.0,0.8407731153627536
2,26,70.001079,0.0,133,922376,3966976,169373,3062,3,1.0,11,11,-0.37289903239498723,11,1.0,-0.37289903239498723
2,26,71.001075,45088948.063219085,26,661736,4390912,182771,4892,3,1.0,11,9,0.8842055580924044,11,1.0,0.8842055580924044
2,26,72.001093,45087956.38960948,50,800744,4033024,172880,4836,3,1.0,11,1,0.7987989781289421,11,1.0,0.8036852531102994
2,26,73.001063,0.0,36,777576,4439552,168568,4235,3,1.0,11,11,-0.12751017476177287,11,1.0,-0.12751017476177287
2,26,74.001142,46133697.78818112,25,939752,3958272,177156,2434,3,1.0,11,7,0.9103509372441532,11,1.0,0.9103509372441532
2,26,75.001067,44043494.49763,39,771784,3977216,168047,7574,1,1.2,4,4,0.7979129780063416,1,1.05,0.8122322314714363
2,26,76.001733,44010879.772597134,31,312768,4016128,178948,2028,3,1.0,11,11,0.8434817571069122,11,1.0,0.8434817571069122
2,26,77.001033,0.0,20,745720,4265472,166390,4104,2,0.9,6,6,-0.07193494985917014,6,0.9,-0.07193494985917014
2,26,78.001061,45087504.910384424,27,680560,4113920,162887,1060,3,1.0,11,4,0.8611377609355539,11,1.0,0.8806826651500379
2,26,79.001083,0.0,20,939752,4292096,212521,8386,3,1.0,11,7,-0.07193494985917014,11,1.0,-0.07193494985917014
2,26,80.001148,44037330.93588065,38,977400,3920896,185376,11789,3,1.0,11,11,0.820225879736475,11,1.0,0.820225879736475
2,26,81.001142,45089039.43913408,44,857216,3946496,164166,1545,3,1.0,11,11,0.8231016232959523,11,1.0,0.8231016232959523
2,26,82.001127,46138037.01040927,37,812328,3917824,168521,2197,3,1.0,11,5,0.8441095116628536,11,1.0,0.869109504212119
2,26,83.001144,45087999.38810247,38,1006360,4276736,169259,2813,3,1.0,11,11,0.8429836717111661,11,1.0,0.8429836717111661
2,26,84.001731,0.0,69,321456,3891712,239275,3336,3,1.0,11,11,-0.2365149609869473,11,1.0,-0.2365149609869473
2,26,85.001062,46168230.66325595,25,816672,4269568,167773,4347,3,1.0,11,11,0.9079516893161764,11,1.0,0.9079516893161764
2,26,86.001144,45085070.303270265,29,618296,4357632,176297,13503,3,1.0,11,11,0.7888102911935516,11,1.0,0.7888102911935516
2,26,87.001063,0.0,31,997672,4571136,169577,3626,3,1.0,11,5,-0.22059578424344972,11,1.0,-0.19993629791370654
2,26,88.00106,46137481.50040978,46,973056,3723264,165485,5809,3,1.0,11,3,0.7064758807429726,11,1.0,0.7214752093473511
2,26,89.001141,44036627.5385186,37,858664,4115456,176856,5189,1,1.2,4,4,0.7012207216053589,1,1.05,0.7162207216053589
2,26,90.001054,47190026.6073684,32,826808,4034560,167504,9451,3,1.0,11,1,0.7208396476867068,11,1.0,0.7258396476867068
2,26,91.001143,0.0,79,558928,4014592,181110,5455,2,0.9,6,6,-0.40388308895754693,6,0.9,-0.40388308895754693
2,26,92.001114,45090076.85049261,14,392408,4656128,174106,4098,3,1.0,11,11,0.8775618360738249,11,1.0,0.8775618360738249
2,26,93.001277,0.0,15,417024,4486144,168645,1726,3,1.0,11,11,-0.10480622778548135,11,1.0,-0.10480622778548135
2,26,94.001145,48240864.965858184,15,503904,4373504,165785,12087,3,1.0,11,11,0.8951937722145187,11,1.0,0.8951937722145187
2,26,95.00108,0.0,28,558928,4337664,205279,8473,3,1.0,11,4,-0.20875950276195374,11,1.0,-0.18875950276195375
2,26,96.001079,45088813.6875463,29,506800,4351488,164045,4456,3,1.0,11,2,0.7500584879121921,11,1.0,0.7596025950797367
2,26,97.001117,0.0,15,655944,4314624,177799,5787,3,1.0,11,1,-0.10980622778548135,11,1.0,-0.10480622778548135
2,26,98.001145,45087504.910384424,50,541552,4255232,169976,2964,1,1.2,4,4,0.6302016565291374,1,1.05,0.6445174017302833
2,26,99.001074,0.0,21,545896,4783104,168638,4555,2,0.9,6,3,-0.15645547622975067,6,0.9,-0.14468215394308953
2,26,100.001124,44037992.359869145,27,486528,4589568,175456,13083,3,1.0,11,11,0.74952185330649,11,1.0,0.74952185330649
2,26,101.001143,0.0,49,473496,4545024,166848,3101,3,1.0,11,11,-0.30060356520097475,11,1.0,-0.30060356520097475
2,26,102.001167,46136238.52648833,30,441640,4521984,183803,4619,3,1.0,11,11,0.7757916678757781,11,1.0,0.7757916678757781
2,26,103.001136,0.0,24,418472,4618752,172338,10732,3,1.0,11,11,-0.16392861955575436,11,1.0,-0.16392861955575436
2,26,104.001168,0.0,15,473496,4376576,171281,6347,3,1.0,11,9,-0.13921838085808536,11,1.0,-0.13921838085808536
2,26,105.001162,44040457.12659608,25,459016,4368896,180413,2067,3,1.0,11,11,0.7104436757333296,11,1.0,0.7104436757333296
2,26,106.001161,0.0,18,440192,4428288,181809,7562,3,1.0,11,11,-0.1651584770389513,11,1.0,-0.1651584770389513
2,26,107.00103,45094675.8989998,31,469152,4308480,186828,2598,1,1.2,4,1,0.6842135457953741,1,1.05,0.6842135457953741
2,26,108.001258,0.0,21,450328,4493312,167775,5068,2,0.9,6,6,-0.19013759167046343,6,0.9,-0.19013759167046343
2,26,109.00134,0.0,6,461912,4746752,182151,16060,3,1.0,11,11,-0.056949132493845395,11,1.0,-0.056949132493845395
2,26,110.00114,44049000.6364946,18,457568,4470272,165527,2792,3,1.0,11,1,0.7826651059256112,11,1.0,0.7874280385033225
2,26,111.001156,0.0,16,543000,4541952,159218,3169,3,1.0,11,10,-0.1546089179635519,11,1.0,-0.1546089179635519
2,26,112.001167,46136838.00554937,18,563272,4294144,171139,2153,3,1.0,11,11,0.8252763777894339,11,1.0,0.8252763777894339
2,26,113.001142,0.0,24,503904,4531712,166318,4670,3,1.0,11,8,-0.2229297480644769,11,1.0,-0.2229297480644769
2,26,114.001058,45092555.00554387,13,493768,4783104,166481,3619,3,1.0,11,11,0.8503513055131617,11,1.0,0.8503513055131617
2,26,115.001153,0.0,7,508248,4783104,170204,4861,3,1.0,11,4,-0.08655933559321757,11,1.0,-0.0694776454523725
2,26,116.001162,45088364.87860419,28,515488,4359168,165628,2169,1,1.2,4,8,0.7235056546974132,1,1.05,0.7186192208413491
2,26,117.001138,0.0,14,506800,4696576,170129,4509,2,0.9,6,11,-0.1363230866522001,6,0.9,-0.1363230866522001
2,26,118.001146,45088407.8778763,20,477840,4637184,172789,3793,3,1.0,11,11,0.7059631552098511,11,1.0,0.7059631552098511
2,26,119.001072,0.0,15,422816,4390912,183106,4373,3,1.0,11,1,-0.21837941975854797,11,1.0,-0.21337941975854796
2,26,120.001162,45084710.2402106,14,493768,4605440,201562,5477,3,1.0,11,1,0.771417299789411,11,1.0,0.776417299789411
2,26,121.001071,0.0,31,467704,4425216,167497,5168,3,1.0,11,11,-0.3740772351648677,11,1.0,-0.3740772351648677
2,26,122.001129,0.0,19,599472,4211712,170054,2811,3,1.0,11,4,-0.28324277316052476,11,1.0,-0.2662936430859597
2,26,123.001131,45088676.62518518,20,509696,4456960,168378,17654,3,1.0,11,11,0.721413062006359,11,1.0,0.721413062006359
2,26,124.001144,0.0,41,441640,4376576,167739,3479,3,1.0,11,11,-0.425743846501233,11,1.0,-0.425743846501233
2,26,125.001343,45079798.90949298,68,360552,4441088,165937,3897,1,1.2,4,11,0.5401127002299506,1,1.05,0.5351201188198138
2,26,126.001209,0.0,63,412680,4345856,229265,3826,3,1.0,11,8,-0.37665081233022657,11,1.0,-0.37665081233022657
2,26,127.001152,0.0,86,377928,4504576,210931,9060,3,1.0,11,11,-0.42133737050123693,11,1.0,-0.42133737050123693
2,26,128.001158,45088499.25160187,32,288152,4583936,165500,3613,3,1.0,11,11,0.7846101248596133,11,1.0,0.7846101248596133
2,26,129.001168,0.0,9,292496,4783104,170478,6108,3,1.0,11,6,-0.06402427584965913,11,1.0,-0.06402427584965913
2,26,130.001072,0.0,9,285256,4782080,167764,5624,3,1.0,11,11,-0.06402427584965913,11,1.0,-0.06402427584965913
2,26,131.001061,0.0,3,346072,4783104,162589,3977,3,1.0,11,11,-0.021446061247433836,11,1.0,-0.021446061247433836
2,26,132.001171,45083807.4208134,28,291048,4537856,160832,7896,3,1.0,11,11,0.8096684620650075,11,1.0,0.8096684620650075
2,26,133.001055,0.0,13,282360,4783104,167195,5463,3,1.0,11,5,-0.1099606536900629,11,1.0,-0.0919324846759784
2,26,134.001356,0.0,18,269328,4748288,165553,5373,3,1.0,11,2,-0.13246860416911582,11,1.0,-0.1259828819929214
2,26,135.001368,0.0,37,283808,4691968,169621,2223,3,1.0,11,8,-0.2424334725702659,11,1.0,-0.2424334725702659
2,26,136.00136,44040543.75280946,19,264984,4646912,162884,5743,3,1.0,11,2,0.83433272309318,11,1.0,0.8441002992647676
2,26,137.001305,0.0,12,234576,4684800,158386,2944,3,1.0,11,11,-0.08500347470903223,11,1.0,-0.08500347470903223
2,26,138.00114,0.0,6,257744,4780544,155374,4468,3,1.0,11,6,-0.04281335729842281,11,1.0,-0.04281335729842281
2,26,139.001167,44039005.53196499,0,257744,4781568,153695,3046,3,1.0,11,7,0.9767235015734758,11,1.0,0.9767235015734758
2,26,140.001307,0.0,2,312768,4730880,158538,4598,3,1.0,11,8,-0.014302248946570553,11,1.0,-0.014302248946570553
2,26,141.001143,0.0,10,278016,4779008,154859,2083,3,1.0,11,6,-0.07104672337982676,11,1.0,-0.07104672337982676
2,26,142.001057,0.0,0,278016,4781568,156276,4170,3,1.0,11,6,0.0,11,1.0,0.0
2,26,143.001146,45084753.2325124,9,279464,4781568,158505,4374,3,1.0,11,7,0.9359715697486214,11,1.0,0.9359715697486214
2,26,144.001112,0.0,2,195480,4779008,156209,5457,3,1.0,11,11,-0.014302248946570553,11,1.0,-0.014302248946570553
2,26,145.001143,0.0,0,195480,4783104,152417,3107,3,1.0,11,11,0.0,11,1.0,0.0
2,26,146.001151,0.0,22,278016,4689408,159603,4060,3,1.0,11,2,-0.25199613174749763,11,1.0,-0.24796018369506917
2,26,147.00128,46131393.767487474,3,266432,4781568,160161,5339,3,1.0,11,11,0.9550092365616842,11,1.0,0.9550092365616842
2,26,148.001155,0.0,0,291048,4779008,154685,2077,2,0.9,6,9,0.0,6,0.9,0.0
2,26,149.001072,0.0,1,338832,4783104,165718,5379,3,1.0,11,11,-0.016971406515365026,11,1.0,-0.016971406515365026
2,26,150.001148,47182331.522923514,8,939752,4470272,156031,4517,3,1.0,11,11,0.8674217126698791,11,1.0,0.8674217126698791
2,26,151.001073,0.0,40,470600,4780032,159530,900,3,1.0,11,2,-0.39587403030564056,11,1.0,-0.39060984803294924
2,26,152.001061,45089308.19397181,25,761648,4576768,158954,6241,3,1.0,11,11,0.6886822029393656,11,1.0,0.6886822029393656
2,26,153.001079,0.0,46,710968,4200448,232580,8657,3,1.0,11,11,-0.40270102082710474,11,1.0,-0.40270102082710474
2,26,154.001147,45085704.45816551,45,663184,4406784,169375,6527,3,1.0,11,7,0.6002950460584311,11,1.0,0.6002950460584311
2,26,155.001154,44039882.252178565,72,779024,3903488,226503,13742,3,1.0,11,11,0.5018504809864746,11,1.0,0.5018504809864746
2,26,156.001164,0.0,84,622640,4559360,160092,5417,3,1.0,11,11,-0.40742642003845414,11,1.0,-0.40742642003845414
2,26,157.001138,46138543.031159975,39,577752,4337664,188053,7220,1,1.15,3,7,0.7562211327777166,1,1.05,0.7512211327777166
2,26,158.001065,0.0,45,557480,4413952,199809,3490,2,0.9,6,6,-0.2725605058085558,6,0.9,-0.2725605058085558
2,26,159.001152,45084844.591425925,38,512592,4279808,167739,1780,3,1.0,11,7,0.7386368973812693,11,1.0,0.7386368973812693
2,26,160.001122,46138727.29147265,29,821016,4101120,156963,5040,3,1.0,11,11,0.8114592627477962,11,1.0,0.8114592627477962
2,26,161.001344,0.0,52,296840,4352000,159499,4387,3,1.0,11,11,-0.30424553629576156,11,1.0,-0.30424553629576156
2,26,162.001058,45101666.31369955,45,476392,4298752,160604,2026,3,1.0,11,11,0.7038582041015313,11,1.0,0.7038582041015313
2,26,163.001063,0.0,34,611056,4322816,158007,5240,3,1.0,11,11,-0.21583874391846097,11,1.0,-0.21583874391846097
2,26,164.001163,45084258.82599223,32,805088,4116992,163229,2840,3,1.0,11,9,0.7713866295649361,11,1.0,0.7713866295649361
2,26,165.001126,44041822.18534047,49,579200,4425216,163796,4470,3,1.0,11,11,0.6623816082164294,11,1.0,0.6623816082164294
2,26,166.001091,0.0,34,547344,4725248,158294,2002,3,1.0,11,10,-0.21583874391846097,11,1.0,-0.21583874391846097
2,26,167.001101,46136882.00462623,40,684904,4703744,165247,2460,1,1.15,3,3,0.736039749243611,1,1.05,0.7460280531109001
2,26,168.001138,0.0,20,583544,4776448,153246,2094,2,0.9,6,6,-0.13262117824889716,6,0.9,-0.13262117824889716
2,26,169.00106,48238259.66865076,2,479288,4779008,150875,3008,3,1.0,11,1,0.9814163867912532,11,1.0,0.9864163867912532
2,26,170.001128,0.0,25,583544,4781568,157652,4736,3,1.0,11,11,-0.1635931234040323,11,1.0,-0.1635931234040323
2,26,171.001159,45087370.543313354,38,528520,4781568,158600,1569,3,1.0,11,11,0.737573460238744,11,1.0,0.737573460238744
2,26,172.001055,0.0,5,522728,4486144,160093,4556,3,1.0,11,11,-0.03391523289417651,11,1.0,-0.03391523289417651
2,26,173.00107,46136651.01040896,19,493768,4775936,159868,1618,3,1.0,11,4,0.8514481330534053,11,1.0,0.8714018336046716
2,26,174.001053,0.0,21,527072,4781568,152951,1347,3,1.0,11,11,-0.13891364725301006,11,1.0,-0.13891364725301006
2,26,175.001083,45087413.54068896,10,629880,4783104,165223,4562,1,1.2,4,4,0.8649310938714015,1,1.05,0.8795560297204358
2,26,176.001164,44036627.5385186,10,644360,4780032,156325,1042,3,1.0,11,11,0.853872756973412,11,1.0,0.853872756973412
2,26,177.001058,0.0,20,1510264,4011520,164585,7939,2,0.9,6,6,-0.1894624008645787,6,0.9,-0.1894624008645787
2,26,178.001149,55569473.584732875,58,887624,3889152,159993,3997,3,1.0,11,11,0.6018935258834681,11,1.0,0.6018935258834681
2,26,179.001735,47158283.6957826,39,372136,3952640,168123,2818,3,1.0,11,11,0.6581844441656641,11,1.0,0.6581844441656641
2,26,180.001075,0.0,37,819568,4783104,159424,3447,3,1.0,11,11,-0.30033153265820084,11,1.0,-0.30033153265820084
2,26,181.001067,45089128.12787635,27,715312,4246528,158665,1683,3,1.0,11,7,0.6830011820792168,11,1.0,0.6830011820792168
2,26,182.001138,46134066.2328812,40,755856,4194816,165028,1802,3,1.0,11,5,0.5947770398435763,11,1.0,0.619152203458396
2,26,183.001093,45090797.15381498,23,635672,4377600,161019,3280,3,1.0,11,11,0.7143350657569738,11,1.0,0.7143350657569738
2,26,184.001075,0.0,60,574856,4273152,164248,1723,3,1.0,11,11,-0.38395794841807235,11,1.0,-0.38395794841807235
2,26,185.001157,45085070.303270265,34,755856,3990016,161687,3557,1,1.2,4,6,0.6679652706409798,1,1.05,0.6633273489322677
2,26,186.001074,0.0,32,628432,4702208,159210,3197,2,0.9,6,7,-0.2470443394594131,6,0.9,-0.2470443394594131
2,26,187.001164,45084710.2402106,20,613952,4428288,157157,3903,3,1.0,11,10,0.7645485829539231,11,1.0,0.7645485829539231
2,26,188.001058,45093546.8814518,12,644360,4781568,158627,1577,3,1.0,11,10,0.8276084460629402,11,1.0,0.8276084460629402
2,26,189.001067,0.0,40,628432,4557312,162270,4104,3,1.0,11,11,-0.2947237442638901,11,1.0,-0.2947237442638901
2,26,190.001088,51379146.02261686,27,563272,4483072,160799,4194,3,1.0,11,11,0.7821808718154444,11,1.0,0.7821808718154444
2,26,191.001162,0.0,21,755856,4219392,157431,3411,3,1.0,11,11,-0.1705469568497586,11,1.0,-0.1705469568497586
2,26,192.001068,45093006.58591235,46,640016,4210176,163890,4886,3,1.0,11,9,0.5482105776362094,11,1.0,0.5482105776362094
2,26,193.001132,45085881.8097606,49,622640,4222976,157252,3463,3,1.0,11,1,0.5295825866148063,11,1.0,0.5339523337367175
2,26,194.001087,0.0,13,453224,4672000,159838,2496,3,1.0,11,2,-0.11442726825338763,11,1.0,-0.10824290338759034
2,26,195.001154,44037241.69765734,39,584992,4419072,161581,2697,1,1.2,4,6,0.5644745523057431,1,1.05,0.5602064399290747
2,26,196.001071,0.0,38,519832,4536320,163498,4009,2,0.9,6,6,-0.2834619148595613,6,0.9,-0.2834619148595613
2,26,197.001065,46137621.75167208,31,645808,4102656,161826,4307,3,1.0,11,3,0.6403252605450948,11,1.0,0.65374030745791
2,26,198.00116,0.0,10,1448,4189184,166318,1961,3,1.0,11,1,-0.10261251669623359,11,1.0,-0.09764156728126891
2,26,199.001109,45091068.617381126,277,448880,4781568,158071,2201,3,1.0,11,10,0.47224449079850667,11,1.0,0.47224449079850667
2,26,200.001364,0.0,101,474944,4389376,173773,4720,3,1.0,11,4,-0.38093824871944265,11,1.0,-0.36093824871944263
2,26,201.001101,0.0,61,357656,4490240,156922,5149,3,1.0,11,9,-0.2504629782560966,11,1.0,-0.2504629782560966
2,26,202.001144,48232420.33932513,8,474944,4745216,163156,5070,3,1.0,11,11,0.960710082107282,11,1.0,0.960710082107282
2,26,203.001144,0.0,23,401096,4302848,158055,3905,3,1.0,11,11,-0.10232509028239761,11,1.0,-0.10232509028239761
2,26,204.001114,0.0,13,396752,4783104,182777,5823,3,1.0,11,4,-0.07839654360869822,11,1.0,-0.058396543608698226
2,26,205.001339,46126967.834097035,117,306976,4783104,162340,2198,1,1.15,3,5,0.5644437350565671,1,1.05,0.58350850043367
2,26,206.001163,0.0,9,470600,4687872,163405,2803,3,1.0,11,11,-0.03565367083397156,11,1.0,-0.03565367083397156
2,26,207.001142,0.0,26,396752,4781568,167170,4494,3,1.0,11,11,-0.10173473075454653,11,1.0,-0.10173473075454653
2,26,208.001175,47184361.9264491,10,301184,4735488,179683,4296,3,1.0,11,11,0.9354904475091451,11,1.0,0.9354904475091451
2,26,209.00111,0.0,8,382272,4783104,171329,10099,3,1.0,11,2,-0.040741387093040884,11,1.0,-0.03170344177406822
